lead_id,name,phone,email,city,country,type,notes
7361f7aa-b4cc-41c7-a46d-f7ecbc930878,Owner 2665,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
5756b259-bcb0-4062-ac0f-3ed7bcbd67e3,Owner 5371,+91XXXXXXXXXX,,New York,IN,Seller,Generated
76d65927-b1b3-4d1a-a80e-630d512abab5,Owner 7077,+91XXXXXXXXXX,,New York,IN,Seller,Generated
1a7937c9-3454-4060-8bb8-dd22c308be08,Owner 9209,+91XXXXXXXXXX,,New York,IN,Seller,Generated
c57b89c6-d1f6-4683-88f0-4c648883a08a,Owner 6141,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
cf94ce8c-9175-4b79-8fe3-b368adfce0cb,Owner 2558,+91XXXXXXXXXX,,New York,IN,Seller,Generated
cdcf8df9-832c-4419-8d3c-33b7a9ebdd8a,Owner 3649,+91XXXXXXXXXX,,London,IN,Seller,Generated
28cf6d22-e9e1-41bb-84c2-4e1a1f8b36ad,Owner 6164,+91XXXXXXXXXX,,London,IN,Seller,Generated
64a2b6c5-6a2e-4936-b3f3-8882c072f97a,Owner 9931,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
3b393ff3-794a-4f5b-9480-912459700f00,Owner 3794,+91XXXXXXXXXX,,London,IN,Seller,Generated
3eca8c93-f09b-447e-8dbb-d764c192f229,Owner 3987,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d5c29e87-1c90-4c97-9190-e04aa30982f5,Owner 8184,+91XXXXXXXXXX,,London,IN,Seller,Generated
474c53af-e86d-4d34-b320-87870e50fcfe,Owner 8481,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
c19c553a-1bf2-4900-bf62-b51d51005525,Owner 6160,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
68fc478c-0206-4276-893a-4306bea3520b,Owner 6753,+91XXXXXXXXXX,,London,IN,Seller,Generated
bfb9e4a6-cde2-4fa7-90b4-2e4008a7512a,Owner 6495,+91XXXXXXXXXX,,London,IN,Seller,Generated
277772a5-13b6-441d-8530-3d3d3a532c83,Owner 6533,+91XXXXXXXXXX,,London,IN,Seller,Generated
73fb046c-a09a-44eb-9ef6-d54029054698,Owner 5117,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
8ed7821b-83f3-440f-b4cf-fd8a5a6cdc03,Owner 9982,+91XXXXXXXXXX,,London,IN,Seller,Generated
e573777a-c70d-4c5f-8808-041b31c3b0e8,Owner 802,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
404e835c-77ee-479c-bc61-9b7236784399,Owner 8327,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
485abaa9-b2d9-4d00-bc73-035fc5143b66,Owner 3415,+91XXXXXXXXXX,,New York,IN,Seller,Generated
c0c13c99-afc9-4601-80ac-c99f6af1d588,Owner 9626,+91XXXXXXXXXX,,New York,IN,Seller,Generated
97078cb5-85d8-432a-acdf-7dc6c0b3a37d,Owner 8602,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
f29a491a-7986-42c2-9199-79548b38cc2c,Owner 9262,+91XXXXXXXXXX,,New York,IN,Seller,Generated
271420bd-be5f-4475-880f-822dc9af99ba,Owner 4556,+91XXXXXXXXXX,,London,IN,Seller,Generated
5b5e3bc4-a184-4774-b46b-3073b3540d27,Owner 4579,+91XXXXXXXXXX,,London,IN,Seller,Generated
370cd9d0-41e8-4a2d-b28c-11e91f37536e,Owner 7851,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
58766459-e6ff-431f-9f04-ae60079f42da,Owner 9427,+91XXXXXXXXXX,,London,IN,Seller,Generated
813566d7-c0a7-4b5f-bc29-fdd1ad024c81,Owner 6436,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
9fbd23a6-7035-48b0-8c92-331381dd91db,Owner 3418,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
80fff1de-abff-4439-bca6-ff64918ded1b,Owner 723,+91XXXXXXXXXX,,London,IN,Seller,Generated
635094a5-d584-452b-bc7c-bc926852d635,Owner 9880,+91XXXXXXXXXX,,London,IN,Seller,Generated
b212ad56-8643-449a-ad16-b17e6ee4228f,Owner 4413,+91XXXXXXXXXX,,New York,IN,Seller,Generated
4b3a59e3-67b0-4411-b9ca-3f82f9090be5,Owner 1791,+91XXXXXXXXXX,,London,IN,Seller,Generated
e58a0688-6ae7-425a-b6cf-075d543ff7ef,Owner 760,+91XXXXXXXXXX,,London,IN,Seller,Generated
55f6a3ad-dea6-44fd-91f4-a022ea3078dd,Owner 5947,+91XXXXXXXXXX,,London,IN,Seller,Generated
4d1aefa5-61aa-4945-8178-09d07521d73b,Owner 5439,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
3335af9a-8706-457f-8447-6de030ec38ab,Owner 2420,+91XXXXXXXXXX,,London,IN,Seller,Generated
8cb46f33-e134-425e-8bbc-7dac5c0c53a1,Owner 5615,+91XXXXXXXXXX,,New York,IN,Seller,Generated
2e4ff700-7152-4f87-8d6a-c0fe98931a8e,Owner 6291,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
4ee44a60-d2aa-4beb-837a-3da4b394d0b1,Owner 2265,+91XXXXXXXXXX,,London,IN,Seller,Generated
60a76fcc-743b-4d3e-a710-1df399d197bf,Owner 2995,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
eac48c39-ea3b-4172-be91-ea4d1a194124,Owner 9102,+91XXXXXXXXXX,,New York,IN,Seller,Generated
