lead_id,name,phone,email,city,country,type,notes
3107b335-f571-4425-ac99-4733ec3d9b84,Owner 1315,+91XXXXXXXXXX,,London,IN,Seller,Generated
f2f19ca8-801a-4fa6-ab3c-a4cd26ec66d8,Owner 6105,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
9fb936f4-146f-4357-a4d5-1655de6445d6,Owner 4821,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
48a3fb2b-2814-4ea1-9feb-5e64c6a1e149,Owner 8012,+91XXXXXXXXXX,,New York,IN,Seller,Generated
7b42aa90-b750-4770-8f6f-d8a3b840459e,Owner 6562,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d579fce2-708e-4c34-9ea7-916dce3f87a0,Owner 7031,+91XXXXXXXXXX,,London,IN,Seller,Generated
6908e102-ac05-4deb-9d9b-3aea0aececbb,Owner 5157,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d860a006-56fe-44e3-9091-ce1199c21461,Owner 9148,+91XXXXXXXXXX,,New York,IN,Seller,Generated
1d480489-7235-46e6-8c4e-1c33f0b4169d,Owner 2766,+91XXXXXXXXXX,,London,IN,Seller,Generated
c1979b26-71e8-44a4-bbcb-b9445649da54,Owner 4469,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
57b5f989-c7fa-4cea-87d1-edd69b7b46ab,Owner 9279,+91XXXXXXXXXX,,New York,IN,Seller,Generated
bc20e125-a5c5-4e10-9ea2-44c74688b5d9,Owner 579,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
0b9524b6-0a29-4a3a-82f3-d6efb3a5cea1,Owner 6862,+91XXXXXXXXXX,,London,IN,Seller,Generated
1490442b-75e3-48a1-b738-0ba88fcdff74,Owner 9423,+91XXXXXXXXXX,,New York,IN,Seller,Generated
d08162f1-5b84-4a45-ab84-d673ddd2d9dc,Owner 1838,+91XXXXXXXXXX,,New York,IN,Seller,Generated
3068d606-f9d4-4aef-bd80-c5c5da970731,Owner 6454,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
7d856428-c63f-4653-93bd-4ea54c487cff,Owner 1598,+91XXXXXXXXXX,,New York,IN,Seller,Generated
d497136f-4c71-4325-854e-f622071c0a64,Owner 9337,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
2fe50236-fe64-4a68-a756-dfe76b94140a,Owner 8890,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
7fcd5569-a8a3-4c0f-bdd1-479874913eab,Owner 1020,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d1ca7cf6-103a-4359-904c-635309fce449,Owner 1010,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
7ba7fecc-faae-4c85-9f8c-ecbeb8085efb,Owner 7618,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
f7bb98cf-b288-4238-904d-0b937a9d5be7,Owner 7610,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a7136875-1a1e-4c33-b55b-88418ab91a90,Owner 2518,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
a88486c7-2a19-47e8-8047-9111f821ee3a,Owner 9610,+91XXXXXXXXXX,,London,IN,Seller,Generated
4a85103c-e8f4-4fef-9078-04121e826075,Owner 6928,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
8f860225-379a-4438-9f3c-2ce1b67ebe51,Owner 747,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
2b8d269a-ad63-478a-9da9-44a47754fc85,Owner 5751,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
285013d4-8105-4b7e-9abc-86a3a773361c,Owner 2270,+91XXXXXXXXXX,,New York,IN,Seller,Generated
56a00693-2f1e-4a18-b01a-25e73aa88686,Owner 1554,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
45b3aafe-cce5-4121-bb7a-ccad3c66c8eb,Owner 7221,+91XXXXXXXXXX,,London,IN,Seller,Generated
950cb476-d35c-43d9-9a5b-8d7256c7199d,Owner 7959,+91XXXXXXXXXX,,New York,IN,Seller,Generated
63e932ef-0ba3-4b56-b1e6-110805213ae0,Owner 2295,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
52fcd48d-bb12-4fe6-8b79-4f6110504702,Owner 9600,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
b2285815-0d1d-4186-b2b6-2877dc58f1d4,Owner 3998,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
40a90954-6942-4e55-92f9-73de8c729a0f,Owner 8718,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
2fad879e-979f-4f0f-93df-bbdcbed480cf,Owner 2266,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
1e15bd59-6b27-4a98-8d23-3b2dccb35707,Owner 9107,+91XXXXXXXXXX,,London,IN,Seller,Generated
761f5093-0248-4324-a7a6-fbb99d392063,Owner 5464,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
afe6931d-2107-4e5d-98bf-f4b74378d7c8,Owner 8849,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
33b38dbb-5759-4f54-a5a0-e5730ec401f4,Owner 1073,+91XXXXXXXXXX,,New York,IN,Seller,Generated
1078075f-fb21-4c58-a9a9-e50c8f08dca8,Owner 1812,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
1816feec-dcc4-4d7c-bf55-9a8353919394,Owner 9882,+91XXXXXXXXXX,,London,IN,Seller,Generated
f1cdc560-978d-483e-9d53-731e78152d7e,Owner 9467,+91XXXXXXXXXX,,New York,IN,Seller,Generated
