lead_id,name,phone,email,city,country,type,notes
3e0956de-ee72-4cb1-8ad4-97102df4d0a6,Owner 6667,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
086863b7-3446-40b0-9f11-0872d8ca71c5,Owner 3902,+91XXXXXXXXXX,,London,IN,Seller,Generated
8c42a777-45be-46d0-93cb-aec38894c78e,Owner 1913,+91XXXXXXXXXX,,New York,IN,Seller,Generated
9f8e7a9a-8e23-4d91-be78-480e2b79bc00,Owner 1707,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
85d05bf8-1981-4587-b1a9-8a25c764c374,Owner 5728,+91XXXXXXXXXX,,New York,IN,Seller,Generated
d98df64a-0de4-4646-ad91-0ce771c4018a,Owner 6647,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
1d29bde9-a7ae-4417-bddc-8563c981d1a5,Owner 6115,+91XXXXXXXXXX,,London,IN,Seller,Generated
2c4df918-e4db-4df5-bb93-9791c6976cfc,Owner 9002,+91XXXXXXXXXX,,London,IN,Seller,Generated
6d5c79c8-283b-4c49-81ca-7bca7c24b53f,Owner 4446,+91XXXXXXXXXX,,New York,IN,Seller,Generated
20bc3cd9-597f-4c7f-9b5d-f59d512f382a,Owner 4155,+91XXXXXXXXXX,,New York,IN,Seller,Generated
5abc2307-8836-4a87-b723-02abf9caf513,Owner 9460,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
233d23f4-41ca-4e1f-bcff-dad25ef886c3,Owner 7023,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
58350b0e-58ba-4b73-ba5e-e2b5b52b9eb9,Owner 2825,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
83c07187-6926-447d-b7fb-2fe9dd25e4f5,Owner 4399,+91XXXXXXXXXX,,London,IN,Seller,Generated
92ebce09-dc7c-498a-9573-81ff2066ba4d,Owner 6942,+91XXXXXXXXXX,,New York,IN,Seller,Generated
160e9373-904d-4142-bf0b-14db9e8efeb0,Owner 1470,+91XXXXXXXXXX,,London,IN,Seller,Generated
355de1e5-9dfe-42db-bcd2-86e26cc89ff3,Owner 8422,+91XXXXXXXXXX,,New York,IN,Seller,Generated
f56d5aa4-d37a-4ad6-8300-b2a0d6703724,Owner 6922,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
0c9d46b1-37c3-4030-9c5c-55cdfd29bd5a,Owner 7367,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
666bb9ca-4e24-4b61-aeb0-e466df105f4a,Owner 4966,+91XXXXXXXXXX,,London,IN,Seller,Generated
34635132-b6c0-4c1c-bbc7-42730e5ebd42,Owner 1106,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
c79507c3-6f48-4cea-a87d-b2da0aaf0ba8,Owner 7929,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
0304193c-76cc-486e-b46d-56941d44b465,Owner 726,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
821af135-815d-46b6-a1ca-f124b373755c,Owner 9058,+91XXXXXXXXXX,,New York,IN,Seller,Generated
083a56af-8817-4481-8d57-8d01774c646a,Owner 698,+91XXXXXXXXXX,,New York,IN,Seller,Generated
4f57085a-8d6c-470e-8311-e7ca5445a735,Owner 3347,+91XXXXXXXXXX,,London,IN,Seller,Generated
e4d5cb7b-67c5-40cd-8e5d-3531ee997311,Owner 7272,+91XXXXXXXXXX,,New York,IN,Seller,Generated
d82f1f46-7b70-4b77-b2f4-0ef0dfa5b0ee,Owner 3640,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
42fd8c25-ae33-485c-8de1-bc029e757641,Owner 1191,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
dc59944a-2865-425e-805b-864f02f74aef,Owner 6250,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
ef3531e9-9a7e-4184-9b27-185a713e4aa5,Owner 1247,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a013efdd-2944-46f1-9c54-6efb3e6d7d9e,Owner 108,+91XXXXXXXXXX,,New York,IN,Seller,Generated
d4302b38-fb93-4f9a-9362-e1a38dbb4802,Owner 2499,+91XXXXXXXXXX,,New York,IN,Seller,Generated
a28c3738-4361-497a-b0c8-a19f3e2ecbc8,Owner 927,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
00cb10ad-54bc-4581-9b4e-7bdc794efdf5,Owner 1147,+91XXXXXXXXXX,,New York,IN,Seller,Generated
10e5dc65-5cb6-4480-8987-19882ab1f4d2,Owner 8274,+91XXXXXXXXXX,,New York,IN,Seller,Generated
db57dd45-0b79-4007-bd0f-a324f7e18182,Owner 4011,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
8a7b5028-2cb2-456d-98a8-49a57d96c34f,Owner 3005,+91XXXXXXXXXX,,New York,IN,Seller,Generated
4ef85550-8062-44fa-a85b-4c0dab969537,Owner 1056,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
6542dc5f-478b-4fae-a19b-9c6f3bf8dd00,Owner 3507,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
abc7e14b-7f34-4dc6-ada6-5c056e237c83,Owner 6051,+91XXXXXXXXXX,,London,IN,Seller,Generated
0467d7a1-5fef-4cc9-b260-b79e3310611c,Owner 6861,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
c22e8a4a-6908-437a-92f7-809641f0ac51,Owner 8114,+91XXXXXXXXXX,,London,IN,Seller,Generated
58123b40-5294-4aa0-8454-a15abc1770f0,Owner 7371,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
50faa3c3-d63c-4712-b7a2-2c4f01d0e06c,Owner 9342,+91XXXXXXXXXX,,New York,IN,Seller,Generated
7c136cad-1f71-450a-8b9e-ce60c671f7f1,Owner 9891,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
5f057299-1b15-43ee-b3d0-5a2deab83bf1,Owner 7694,+91XXXXXXXXXX,,London,IN,Seller,Generated
d061ee79-c080-4c33-a691-19487929fbb0,Owner 5799,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
4eb6bc9d-1658-433e-ba6e-529e2ad230b3,Owner 9022,+91XXXXXXXXXX,,London,IN,Seller,Generated
62b8a414-1398-459b-a254-170d7240abee,Owner 1941,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
68eb93ca-b873-4e42-b92a-2ef6ec5349d3,Owner 3585,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
c2e8a8ee-1c5b-468b-a364-495d4357006f,Owner 7253,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
33c6ec9e-308b-40c3-8295-759da6954764,Owner 3884,+91XXXXXXXXXX,,New York,IN,Seller,Generated
706b51bf-ab32-4ede-b620-7f458ba3589c,Owner 7487,+91XXXXXXXXXX,,London,IN,Seller,Generated
d13714b0-d049-49c5-9ae6-5d7b851be86b,Owner 672,+91XXXXXXXXXX,,New York,IN,Seller,Generated
3095f4a1-3205-42bf-b6b1-962e27ab8c32,Owner 5446,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
3a9c44b9-3be6-4403-95b5-376020726f50,Owner 1082,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
49d3525e-9721-4256-8efc-effa1c130432,Owner 2817,+91XXXXXXXXXX,,London,IN,Seller,Generated
a12d4bd1-57f3-4c95-9942-9be29ad7e55f,Owner 4304,+91XXXXXXXXXX,,New York,IN,Seller,Generated
bc3b9407-7e2d-4de0-b22e-97eff5ce4b85,Owner 6691,+91XXXXXXXXXX,,New York,IN,Seller,Generated
ff176c01-044a-43e9-a8f6-c304849a1685,Owner 9578,+91XXXXXXXXXX,,London,IN,Seller,Generated
d7973dab-a7b9-4995-b0d6-c4d9311ef148,Owner 8201,+91XXXXXXXXXX,,New York,IN,Seller,Generated
5a9df233-efb5-4414-a830-2890f0aa692c,Owner 5725,+91XXXXXXXXXX,,London,IN,Seller,Generated
e8026b28-6e67-4437-8a4a-9d9ce38e729b,Owner 345,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
bb9e91a5-61f4-47ff-86f3-2164ffec774a,Owner 1594,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
e1069c94-b892-4622-925c-89b8f0dfd0c5,Owner 5613,+91XXXXXXXXXX,,London,IN,Seller,Generated
2109d1b9-f074-4fa0-91ca-4b8295690a47,Owner 8777,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
5cc2d88d-78bb-4c04-83f1-1b38882cb6fd,Owner 8055,+91XXXXXXXXXX,,New York,IN,Seller,Generated
08ac3dcd-67f8-4985-8a9c-54d3a7cc66ba,Owner 1940,+91XXXXXXXXXX,,London,IN,Seller,Generated
0d7c10ea-19f5-477a-9f74-8612176a6eef,Owner 2199,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
291c5676-1fcf-4f63-bbab-746ae9b8e4ea,Owner 999,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
641c51e1-efe6-4cc7-bb65-2b4608cf283b,Owner 3834,+91XXXXXXXXXX,,New York,IN,Seller,Generated
646845c3-25eb-44df-8a7c-5fae15488fd8,Owner 994,+91XXXXXXXXXX,,London,IN,Seller,Generated
8bd6c8e1-81fe-490c-8167-3edcaf1db7b2,Owner 2005,+91XXXXXXXXXX,,New York,IN,Seller,Generated
f138cc33-8638-4f48-813c-57f9645751b3,Owner 6444,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a2a5758c-f1d6-41eb-9cc4-f18dcc5dff42,Owner 757,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
