lead_id,name,phone,email,city,country,type,notes
ad3be587-1566-4d55-b2d4-b9a78dba95da,Owner 7981,+91XXXXXXXXXX,,London,IN,Seller,Generated
77757a52-b4d1-4e99-b8c8-285ceea7a919,Owner 5379,+91XXXXXXXXXX,,London,IN,Seller,Generated
e5828f4e-9f0c-4095-9c9e-b0e1558371ff,Owner 1499,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
a8f4aee2-fe37-47e8-b64c-5a425fe72ef6,Owner 4110,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
c1bc1a01-2505-452e-9a42-0d184071347d,Owner 8010,+91XXXXXXXXXX,,London,IN,Seller,Generated
81f29fa9-d3e1-41bc-bdb4-98e712bf7263,Owner 9081,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
d562bf2e-2d00-4a59-b804-44c5aa9becbd,Owner 8476,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d8b8765a-c0fd-47d2-954c-2f6f3b8f65ad,Owner 4544,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
f42555f8-d357-4c8b-a943-74d008487016,Owner 2059,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
4f4a6dee-965e-4fb3-aff7-fc1a463d22fb,Owner 594,+91XXXXXXXXXX,,New York,IN,Seller,Generated
2780c31b-7b32-476b-9f7d-7881ad397e09,Owner 8019,+91XXXXXXXXXX,,New York,IN,Seller,Generated
be49ee5c-c35f-4ef4-859e-90a4d82fca3d,Owner 61,+91XXXXXXXXXX,,New York,IN,Seller,Generated
12853c7f-d0d4-4961-845c-c7a94d7c295a,Owner 3767,+91XXXXXXXXXX,,New York,IN,Seller,Generated
796d40d4-0b7d-4dd4-b2cf-a927cbbbc7c5,Owner 5378,+91XXXXXXXXXX,,New York,IN,Seller,Generated
be917307-10b3-41dc-bc01-f27e246f0761,Owner 804,+91XXXXXXXXXX,,New York,IN,Seller,Generated
f8caa5e3-116b-4260-8e88-01c10734e1c0,Owner 4389,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
7b7a9ea5-cc46-4140-bf33-0a78d135b127,Owner 2395,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
fed5ee4b-09b5-4162-8bc7-0013732f192b,Owner 4007,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
f8c2fc2c-f294-4b82-b2f7-f398dae9bec9,Owner 8812,+91XXXXXXXXXX,,New York,IN,Seller,Generated
3989a410-d93a-4757-93e1-7ec8bc4ba4ac,Owner 4050,+91XXXXXXXXXX,,London,IN,Seller,Generated
ef05b2f8-7550-4e1f-9d1a-1ee5263eb2a0,Owner 1702,+91XXXXXXXXXX,,New York,IN,Seller,Generated
0e458225-6a6b-4966-a100-dec53166c003,Owner 745,+91XXXXXXXXXX,,New York,IN,Seller,Generated
081de4ec-dc25-444f-8505-6c87361f99ad,Owner 2157,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
eb399769-d885-4ccc-a7af-f55a9d0ed839,Owner 5085,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
febab2ab-f8d5-4d81-937e-8d2979f21e2b,Owner 2757,+91XXXXXXXXXX,,New York,IN,Seller,Generated
e35f5719-ba5c-4918-851e-a68a8aee8fb2,Owner 6931,+91XXXXXXXXXX,,London,IN,Seller,Generated
cce548fb-d952-407f-a891-d23ecd92e32e,Owner 4179,+91XXXXXXXXXX,,New York,IN,Seller,Generated
506f6dbe-df00-4916-9b23-da6fb24edd58,Owner 3560,+91XXXXXXXXXX,,London,IN,Seller,Generated
3aa10f33-a556-432b-8e1a-de208918770e,Owner 8176,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
