lead_id,name,phone,email,city,country,type,notes
eb138717-68bf-4c76-8fca-4b3a14be542c,Owner 982,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
f76147ce-c1d5-4672-8bbc-0ff253e9cd72,Owner 3716,+91XXXXXXXXXX,,London,IN,Seller,Generated
2e79ea79-be9f-4c72-9a2d-10c993bf6731,Owner 9685,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
bca2d54b-0738-4782-bd86-bef1b12fc8c5,Owner 8559,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
8f1623dd-a806-410d-b449-bab0c9acc78c,Owner 8632,+91XXXXXXXXXX,,London,IN,Seller,Generated
71ef9fcb-ee33-4b5e-b0da-53f5d96a19ec,Owner 7645,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
0253d492-41bf-4f96-aebe-a70a3f8685d0,Owner 4188,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
f94c3790-032d-4c7e-8d2b-b6f192dfff9e,Owner 7609,+91XXXXXXXXXX,,New York,IN,Seller,Generated
5d827fe0-070c-4d92-9db2-3222afea0889,Owner 812,+91XXXXXXXXXX,,London,IN,Seller,Generated
dac28838-a3da-4b86-ad08-71cd3db01791,Owner 7757,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
4d88633b-5a79-479d-b447-addea2ff3fc5,Owner 8690,+91XXXXXXXXXX,,New York,IN,Seller,Generated
57447f19-5b47-4d35-a2b9-035a685b067b,Owner 5602,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
f378f52c-dc3c-4e23-9d3a-24388b138f00,Owner 2936,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
d0eb90b2-9eb8-4233-88e5-96563af7d552,Owner 1009,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
9f106ee9-1afa-4e65-aae6-75913dd9cb4b,Owner 5376,+91XXXXXXXXXX,,New York,IN,Seller,Generated
a75241f7-d1b5-444c-aa78-136ce64102ba,Owner 4157,+91XXXXXXXXXX,,New York,IN,Seller,Generated
30c96c46-0eff-44e9-9aa4-2e40bfbeda39,Owner 8471,+91XXXXXXXXXX,,London,IN,Seller,Generated
b882a4f1-e953-4e36-bb1d-cdcb013033fa,Owner 1163,+91XXXXXXXXXX,,New York,IN,Seller,Generated
631203f3-ba6c-4598-bce6-9b12812fbb8e,Owner 2402,+91XXXXXXXXXX,,New York,IN,Seller,Generated
fbb347cb-4def-4a7b-bb73-b580bd9b436e,Owner 7748,+91XXXXXXXXXX,,London,IN,Seller,Generated
79e74e81-e15b-4810-a679-918db8edf7b6,Owner 8373,+91XXXXXXXXXX,,London,IN,Seller,Generated
37244bdc-32e5-4b0d-92de-ff45ece2a047,Owner 908,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
bb279453-cf50-4abf-995b-a95de6bb5051,Owner 126,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
8401bcdb-7dcb-41af-b261-b2b68e9efd4e,Owner 706,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
4db55ead-d034-4a21-a7eb-2567dda8b0f5,Owner 4744,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
7a0381f8-cef2-426f-a8c1-17e170a7f341,Owner 5724,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
f2eef5e7-7d2e-4235-9bd9-d594b193ba8f,Owner 2160,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
599952a0-da20-4af1-9a4f-aaf46ca12f8d,Owner 331,+91XXXXXXXXXX,,New York,IN,Seller,Generated
dd457c06-d3e3-4d83-a744-e5cec45fc85d,Owner 6230,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
85179ff0-289c-45a9-ba14-b4c61f80c80a,Owner 3840,+91XXXXXXXXXX,,London,IN,Seller,Generated
