lead_id,name,phone,email,city,country,type,notes
827d02d3-f6e1-4190-98c2-a3505ae383ef,Owner 2703,+91XXXXXXXXXX,,London,IN,Seller,Generated
76a35706-47bf-4f80-9e56-8b52de9cb6ff,Owner 6782,+91XXXXXXXXXX,,New York,IN,Seller,Generated
e50a8b59-c3eb-40be-bb6b-372af08f66a4,Owner 8741,+91XXXXXXXXXX,,New York,IN,Seller,Generated
b262b989-0b14-4179-a175-6b4a814e4835,Owner 4342,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
0089ac0f-9400-48d5-92be-f254e3bb3c81,Owner 6824,+91XXXXXXXXXX,,London,IN,Seller,Generated
1135cd69-3ec2-4496-8210-d7c0126c02ef,Owner 1063,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
7d489580-a3ad-433e-8985-8a1c030501da,Owner 8152,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
91a78e09-ab2d-4356-ade4-3a814400154a,Owner 2622,+91XXXXXXXXXX,,New York,IN,Seller,Generated
595c1b26-7e52-4864-bbcf-254c79686599,Owner 6373,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
70499226-1e2d-4898-ae8b-f89152c9d6c7,Owner 1595,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
75a84d08-3eb5-4b60-9a3f-ae94d7b9606c,Owner 3306,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
6db27b99-b18e-4b72-b896-e4bc41ee805b,Owner 7100,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
9ab1a35c-4be0-47d1-a78d-123c4966c4b5,Owner 7108,+91XXXXXXXXXX,,London,IN,Seller,Generated
099f265d-1d29-4a88-9e13-715d9c7432fc,Owner 1934,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
6b4dc853-ca3e-498b-b4f6-74a77f13f94d,Owner 2371,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
d6d41dd5-144d-4cb8-a255-191a917be9e9,Owner 8426,+91XXXXXXXXXX,,London,IN,Seller,Generated
edc0402c-824c-4d21-9ec0-dde25138024c,Owner 1332,+91XXXXXXXXXX,,London,IN,Seller,Generated
c8e14713-fce1-4f4b-9a57-1932db9a5ca4,Owner 9761,+91XXXXXXXXXX,,London,IN,Seller,Generated
3da5a038-c6c3-4507-8e68-63378dc60cf2,Owner 1613,+91XXXXXXXXXX,,London,IN,Seller,Generated
84b1f439-86dd-4b57-8b63-6b1e9f2156f3,Owner 6688,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
16204cba-e384-47df-9d60-6a1703faa029,Owner 8778,+91XXXXXXXXXX,,New York,IN,Seller,Generated
4617b018-5644-436a-8fd1-b4c33cb97302,Owner 2261,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
