lead_id,name,phone,email,city,country,type,notes
3cf4b0c1-2840-44d0-a483-b2458e17fe2f,Owner 1141,+91XXXXXXXXXX,,London,IN,Seller,Generated
a460f8ad-598d-4768-9256-b5b14ef6ae76,Owner 7552,+91XXXXXXXXXX,,London,IN,Seller,Generated
40b64849-a499-413b-aac1-8eaad4fb4917,Owner 8347,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
0b9f7e2e-fe7a-4142-a2a1-29c18084b5c1,Owner 3252,+91XXXXXXXXXX,,New York,IN,Seller,Generated
5383ae17-1261-407c-9d98-62d39df1868e,Owner 7179,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
8074dddb-459d-4883-bf83-03ef873a3b1a,Owner 5642,+91XXXXXXXXXX,,London,IN,Seller,Generated
dcfc4423-3c6a-4105-bb08-b1f35566bd45,Owner 2428,+91XXXXXXXXXX,,London,IN,Seller,Generated
c9fe1eb1-13e5-4461-adcf-636f79d6a836,Owner 229,+91XXXXXXXXXX,,New York,IN,Seller,Generated
4802154c-6519-4fb4-88dd-2a50bf5fca59,Owner 5467,+91XXXXXXXXXX,,London,IN,Seller,Generated
1b7bda1a-33fc-497f-b338-ce647f60f255,Owner 3861,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a045c848-32f7-4215-a385-dad43de59bed,Owner 643,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
4ccd0068-adc7-4db9-a5f1-a32ac7a2eb23,Owner 870,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
b4095c05-5984-4bb8-a512-38e94f9193e7,Owner 3061,+91XXXXXXXXXX,,London,IN,Seller,Generated
f61618a6-6f29-4aea-96f4-561ee4435e99,Owner 2323,+91XXXXXXXXXX,,London,IN,Seller,Generated
ee17d823-aa5a-4ff6-944d-92490c757f6b,Owner 9815,+91XXXXXXXXXX,,London,IN,Seller,Generated
2542ac6f-db3a-451f-8b7b-99ac35c56d8e,Owner 4867,+91XXXXXXXXXX,,New York,IN,Seller,Generated
54183c6f-562b-4756-8700-e7a1fe092dd7,Owner 3872,+91XXXXXXXXXX,,London,IN,Seller,Generated
161ca1c0-1d70-4d38-929a-bb68b7597805,Owner 7683,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
5a4f1d09-9e6f-4cc5-89ae-f15b030dd764,Owner 3365,+91XXXXXXXXXX,,London,IN,Seller,Generated
5e258119-26d3-4ccd-b482-bc2d4b24de8f,Owner 4114,+91XXXXXXXXXX,,London,IN,Seller,Generated
4ef69383-3ad5-45e7-899d-7d2daee11c7e,Owner 1009,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
c6154c8b-20a2-4508-b58a-6aed95877f0c,Owner 3958,+91XXXXXXXXXX,,New York,IN,Seller,Generated
2451e1b9-b067-4ad9-a0fa-3e9e079f4a44,Owner 1690,+91XXXXXXXXXX,,New York,IN,Seller,Generated
033a3f57-e380-4066-be06-6e5cc1134f0f,Owner 8568,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
c85715d8-e698-4bba-9136-d27f08d9cfb6,Owner 7900,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
774ec1b6-7bf1-46c6-b3eb-6d3970999a28,Owner 8649,+91XXXXXXXXXX,,London,IN,Seller,Generated
2b45ea42-2018-46b8-a27c-866811622ba8,Owner 1703,+91XXXXXXXXXX,,New York,IN,Seller,Generated
a85db136-ef3e-4712-a6df-45bbf5700487,Owner 2991,+91XXXXXXXXXX,,New York,IN,Seller,Generated
96d1646f-49d0-4909-a8d4-90fd4ec751bb,Owner 4603,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
a46f1472-7544-48f8-a714-ceebbc3f504d,Owner 2440,+91XXXXXXXXXX,,New York,IN,Seller,Generated
