lead_id,name,phone,email,city,country,type,notes
17c5550b-8630-4572-8269-c58e9a121768,Owner 5262,+91XXXXXXXXXX,,New York,IN,Seller,Generated
85bebe71-e94b-4802-875b-190a15aefe6e,Owner 3617,+91XXXXXXXXXX,,London,IN,Seller,Generated
9306cff8-26e6-4d1d-9c35-35a73cb48b47,Owner 9686,+91XXXXXXXXXX,,New York,IN,Seller,Generated
9a36e89b-ffab-4049-9c94-6866acf24392,Owner 632,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
6f7fa5fb-fa32-4ab7-ab70-58dbf7079181,Owner 7240,+91XXXXXXXXXX,,New York,IN,Seller,Generated
c7a81b6a-962d-4b7b-95a6-2a5c6d606eaf,Owner 515,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
a22c3f4c-c941-4a38-855a-f5610e22ad9b,Owner 6330,+91XXXXXXXXXX,,New York,IN,Seller,Generated
b65be7d2-18c5-4dee-921c-4ec3a2d0f862,Owner 8904,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
72d1f6e8-ac10-445b-979e-81bfdf0a46e3,Owner 9463,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
ba8084e7-c852-4f6b-b9c4-21f6e4fa592d,Owner 3229,+91XXXXXXXXXX,,London,IN,Seller,Generated
ef31c14f-5b9a-4a58-80fa-df726ba39afa,Owner 3044,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
cde5d146-0fbf-413a-8ada-2356b27a67cd,Owner 1935,+91XXXXXXXXXX,,New York,IN,Seller,Generated
bedb0c83-7dcf-40e5-a263-9679cae5efe1,Owner 3234,+91XXXXXXXXXX,,London,IN,Seller,Generated
3c71a7ad-cd21-4f5f-8664-a358805ea85d,Owner 6132,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
33074fe5-ade5-4d10-8948-4cdfcb24d663,Owner 953,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
cf16a656-c224-40aa-9a6e-5d69b877b7a7,Owner 3218,+91XXXXXXXXXX,,London,IN,Seller,Generated
0611f27e-682d-41c3-ba5e-c721fa97b0b0,Owner 2175,+91XXXXXXXXXX,,New York,IN,Seller,Generated
