lead_id,name,phone,email,city,country,type,notes
19db2cad-822e-4cc9-af2c-582705708e82,Owner 2378,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
b69b6c93-5ab4-4de9-9fd1-02bcfc3bfc80,Owner 1410,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
ccc1d460-e55f-48e1-8df9-917b3d44a262,Owner 6380,+91XXXXXXXXXX,,New York,IN,Seller,Generated
05804cbe-84eb-46b1-be85-b55acb035751,Owner 1421,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d8ab7056-98a1-4ede-b0d0-ec3d9cb82087,Owner 4513,+91XXXXXXXXXX,,London,IN,Seller,Generated
6e426f6d-58b6-41e0-90db-d10e58153a59,Owner 9579,+91XXXXXXXXXX,,London,IN,Seller,Generated
303db3db-10de-47de-93c1-7915fb685c3e,Owner 85,+91XXXXXXXXXX,,London,IN,Seller,Generated
6061fb44-2bf9-4bfb-b791-c25c008dd4f1,Owner 4340,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
0070165e-7c4e-49d3-bc6b-2c01c980d2a9,Owner 7249,+91XXXXXXXXXX,,London,IN,Seller,Generated
b17b00bc-d555-43ad-9cb5-0c8fecb8008c,Owner 5606,+91XXXXXXXXXX,,New York,IN,Seller,Generated
8cedbde9-7308-4d70-99ae-f5741acec60f,Owner 3826,+91XXXXXXXXXX,,New York,IN,Seller,Generated
ef1a40f1-9441-46e4-844d-98f243411491,Owner 829,+91XXXXXXXXXX,,London,IN,Seller,Generated
0b366ae6-eec6-428a-8949-1f844452f3c7,Owner 6277,+91XXXXXXXXXX,,London,IN,Seller,Generated
884407d3-f4db-47dd-8f32-20a33e0d294e,Owner 7886,+91XXXXXXXXXX,,New York,IN,Seller,Generated
cce04ae9-465d-41ca-a1ca-93cc85b526e4,Owner 4865,+91XXXXXXXXXX,,London,IN,Seller,Generated
f7c8dadd-f2e7-4b85-8383-074cdb3a5ecc,Owner 9103,+91XXXXXXXXXX,,New York,IN,Seller,Generated
ec48e618-7cf3-4461-b161-0a960a174991,Owner 2731,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
a135235f-3d08-4665-bbed-5572215966e7,Owner 8026,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
95c9b4c9-2017-4107-bb4a-1038bc77442f,Owner 7471,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
cd7ed908-6959-494b-83ce-8c8cf06c8b66,Owner 9990,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
86e2aa16-cd7c-4135-ae5a-123055356412,Owner 5890,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
feba60b4-9a39-44a3-9aac-0f449e728ef3,Owner 5481,+91XXXXXXXXXX,,London,IN,Seller,Generated
39d084bb-8eed-4c15-b941-abf6ff1b31a7,Owner 4070,+91XXXXXXXXXX,,New York,IN,Seller,Generated
4d491326-974c-4a32-9a4a-88dcae6b37f3,Owner 4963,+91XXXXXXXXXX,,London,IN,Seller,Generated
e48aeb6e-a0a8-438b-b811-7ef69eb6e456,Owner 4601,+91XXXXXXXXXX,,New York,IN,Seller,Generated
f1165efc-a397-4dc3-adec-7ead57d59e1d,Owner 2561,+91XXXXXXXXXX,,London,IN,Seller,Generated
2093874f-d9c8-47f4-ab8c-9f8d129ce036,Owner 7960,+91XXXXXXXXXX,,London,IN,Seller,Generated
ef693550-8b9d-4796-a1c3-d1590b140de8,Owner 4845,+91XXXXXXXXXX,,New York,IN,Seller,Generated
eb4c78f8-82e1-4756-8e3d-498f6dd892b4,Owner 3140,+91XXXXXXXXXX,,New York,IN,Seller,Generated
02b8e1cf-1675-4ff0-891c-db990220d3f3,Owner 893,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
aa301b44-395c-44b9-996c-769ed5084436,Owner 8001,+91XXXXXXXXXX,,London,IN,Seller,Generated
8e8cdce3-a45e-44d3-bce4-6f2436a55ba4,Owner 3629,+91XXXXXXXXXX,,New York,IN,Seller,Generated
