lead_id,name,phone,email,city,country,type,notes
3631c61c-5763-4ba0-be44-c03c54309a5b,Owner 3725,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
b9d0ea74-a5a3-40f7-8a16-39aaca77b184,Owner 9456,+91XXXXXXXXXX,,London,IN,Seller,Generated
8c80e511-99f6-4974-ab22-fef04be6d59d,Owner 8999,+91XXXXXXXXXX,,London,IN,Seller,Generated
1fcf94fa-ebde-4664-9b2e-40494e1d1e12,Owner 3368,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
1d3942c7-25ad-4c63-9ac1-0f290d463826,Owner 6889,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
491c67b4-c7f6-4e88-a3f4-860b638436ea,Owner 2636,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
7532a76f-2f6a-4ecc-80f7-cc64417dfb9a,Owner 2485,+91XXXXXXXXXX,,New York,IN,Seller,Generated
489b13f8-4af5-4ba1-b500-0971d15d97de,Owner 8748,+91XXXXXXXXXX,,New York,IN,Seller,Generated
b9c874c8-1dd9-4ba9-9ef8-aabe093ad4c0,Owner 1838,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
7d2982bb-2809-4e5d-b2f1-f31baf0d9850,Owner 3763,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d41cc3e4-a158-4a14-a9a4-d80e772d17e3,Owner 3512,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
adf38529-85ac-42a7-b280-590424ee863c,Owner 8798,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
12e65686-9ea2-4882-973e-f01a17a6cfa0,Owner 1038,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
182f5485-fe76-4bad-8ea1-38a890532cf2,Owner 9937,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
64da4953-8571-4e09-86c4-0746ff5822ee,Owner 4269,+91XXXXXXXXXX,,New York,IN,Seller,Generated
8c052228-c401-4099-9a7f-4658331e2b30,Owner 377,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
adec1928-b20c-4a63-9c61-f1475436e11a,Owner 8594,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
bdac51af-207d-41ce-8a20-0af7fffa8fab,Owner 6501,+91XXXXXXXXXX,,New York,IN,Seller,Generated
3138d826-3a46-4795-a17d-3a739c6904fd,Owner 5226,+91XXXXXXXXXX,,New York,IN,Seller,Generated
349de5ef-e30d-4b91-80d6-17b58fc24a4b,Owner 9379,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
2b15acc7-5fa4-4ab4-8a3c-88cab5d68c18,Owner 6035,+91XXXXXXXXXX,,London,IN,Seller,Generated
3e8365ee-6fbf-4767-93e3-37d631b83b59,Owner 9645,+91XXXXXXXXXX,,New York,IN,Seller,Generated
961c9964-1bac-451d-a7f9-89e5035ac838,Owner 7735,+91XXXXXXXXXX,,London,IN,Seller,Generated
a67e295e-e255-432b-b441-f2ce7372996f,Owner 167,+91XXXXXXXXXX,,London,IN,Seller,Generated
6a09d327-4dc4-4711-bcf1-697c06bcf32d,Owner 3903,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
095f39ac-e5f7-4b14-b307-6fc345a0b8a1,Owner 5952,+91XXXXXXXXXX,,London,IN,Seller,Generated
ba78b01b-d74d-4cc1-97aa-c4761257f9b5,Owner 4320,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
749cb9e9-fda8-44f7-abcc-974ac1b10272,Owner 1470,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
f7c46842-2ace-4c9f-8f2f-cc0f1224c6f7,Owner 3464,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
b54de80e-5e07-41a3-8519-16d0bd0ae951,Owner 8533,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
c00c8d1a-e676-4cb9-a4a9-54f615ce862d,Owner 1618,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
e8f4cddd-6208-4910-9aad-60a6f210b31f,Owner 8206,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
