lead_id,name,phone,email,city,country,type,notes
c0508a46-26ac-4efe-8e7e-b80bc5e0851e,Owner 7286,+91XXXXXXXXXX,,New York,IN,Seller,Generated
64a9f9ff-5090-4ad8-b9d6-1a1ebc501a76,Owner 2035,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
be840ab4-83c8-4896-bdab-6707bcff3c19,Owner 1834,+91XXXXXXXXXX,,London,IN,Seller,Generated
613a480d-f6c1-4ea1-8a0c-c290b89e171e,Owner 1012,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
41f26332-7e2b-4cb4-a289-7613c2765fe2,Owner 6759,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
218dfb08-8748-4a1a-952c-d0bde709ccd5,Owner 631,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
cbe7b0d8-63f7-428f-a708-9cc26409ceaf,Owner 4141,+91XXXXXXXXXX,,London,IN,Seller,Generated
dc93eeae-a3d7-4527-a41d-1565af066c86,Owner 1921,+91XXXXXXXXXX,,London,IN,Seller,Generated
f200fbf1-a73c-4660-abd8-137e070ba962,Owner 4503,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
42cd5379-008e-48e5-9d02-2e72a7468c23,Owner 2390,+91XXXXXXXXXX,,New York,IN,Seller,Generated
1b4ec38a-3ee2-4427-95bb-2a33908837f6,Owner 3389,+91XXXXXXXXXX,,New York,IN,Seller,Generated
00f40b1a-f588-4b00-8d21-e258b6714206,Owner 5387,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
a6c19021-4dc7-446f-b23e-72e6a914ec68,Owner 7064,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
770f6ef3-7a9c-4f5a-831d-f656a566e738,Owner 3505,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
8fd89c90-30ec-44cb-8f19-2f5cb007bc53,Owner 2289,+91XXXXXXXXXX,,London,IN,Seller,Generated
3ab3b923-8c25-41be-8651-c6d15ea6ecde,Owner 9707,+91XXXXXXXXXX,,London,IN,Seller,Generated
353212a5-c996-417d-903f-813d8006a4c4,Owner 6384,+91XXXXXXXXXX,,New York,IN,Seller,Generated
37751526-a01f-42cb-abc2-befdead17430,Owner 5195,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
988800e3-39a5-4d80-9dcf-090572105312,Owner 7394,+91XXXXXXXXXX,,London,IN,Seller,Generated
61912ff7-9c57-41a8-8e1c-2f7660a40a94,Owner 9464,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
78a5c1bb-7074-48fe-ba29-89be7734150e,Owner 7317,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
47fdf6c6-d662-4bfb-b3b6-9d735945de1b,Owner 7970,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
89684a95-c3a4-47d7-823e-efbb7480e524,Owner 7608,+91XXXXXXXXXX,,London,IN,Seller,Generated
72dcfe66-aed4-412a-af56-ba32ad372779,Owner 5230,+91XXXXXXXXXX,,New York,IN,Seller,Generated
07c3161b-aa68-46fb-b083-e8a0e249f9d1,Owner 3832,+91XXXXXXXXXX,,New York,IN,Seller,Generated
59322f55-dc9d-4183-8868-0d248465e447,Owner 6248,+91XXXXXXXXXX,,New York,IN,Seller,Generated
be7cd9a8-c141-410f-90ee-08abb12e0faa,Owner 7853,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
7e7cf4c7-a087-4168-bcda-efe0177d8b94,Owner 7458,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
9e264f0f-d11e-4c29-b350-793920f6a882,Owner 6058,+91XXXXXXXXXX,,London,IN,Seller,Generated
d0f17571-3a45-4004-bc24-7ccda0a50ffa,Owner 7364,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
0d9feb10-c154-4788-a0e8-3f483b2f2aab,Owner 5611,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
14947803-de07-4b74-a3e4-95e2831453be,Owner 9923,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
28db7d3c-993d-416c-875d-1ef644e69a04,Owner 6071,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a0aa0720-5a20-46ca-9c44-4a5ac23dcf75,Owner 5656,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
dbbe225f-1f0f-45c2-abfc-87342d0073f6,Owner 8333,+91XXXXXXXXXX,,New York,IN,Seller,Generated
aa4e6fa7-6863-4fca-a3e2-d2a933cf72fd,Owner 5231,+91XXXXXXXXXX,,London,IN,Seller,Generated
39677384-c7f0-4632-b87a-835cab7e00a1,Owner 6653,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
8123eef0-6577-4b56-bb26-00b2673e7a9d,Owner 2168,+91XXXXXXXXXX,,London,IN,Seller,Generated
47fbb81c-3f0d-45e4-92d7-714f1f53a911,Owner 7013,+91XXXXXXXXXX,,London,IN,Seller,Generated
9c6ea9dc-8de7-4989-bfba-512d1eb3221c,Owner 4815,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
08eab7cf-2e6d-4dfc-8c5b-b14d1b4abc92,Owner 3031,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
894e8ad3-9f40-4f61-baeb-ada1e184d2ca,Owner 7818,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
e69a76f3-7470-4046-83e9-fcf3e5d0d6ca,Owner 5191,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
e95ca221-69d9-4f3f-96ce-e49b4fef56d3,Owner 8147,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
702731a2-749a-454f-89df-766e71634961,Owner 7385,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
4bbb5a26-a9b7-4ea7-bfe2-b405fd402a40,Owner 4791,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
6f4ecbf1-a555-477c-8e8b-013e580c079a,Owner 7470,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
21526448-4216-45cd-9b26-415df9260e7d,Owner 4159,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
8c93fe73-4597-4800-ab9d-e0005e6a31e2,Owner 2124,+91XXXXXXXXXX,,New York,IN,Seller,Generated
6a13628c-39c4-4652-b005-67a4f9866615,Owner 1145,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
8cbf6aa3-a520-4936-a205-a8b1c3610076,Owner 3556,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
bd96e9ef-fa27-4c5e-81d5-5b0d3e4ed2db,Owner 9384,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
ea9952df-15f7-43fc-83d7-d61479c1a02e,Owner 3174,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a54e0b18-3921-4156-a356-ab8e051d3a34,Owner 6882,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
55221a48-aaaa-4b3d-a95e-ff0b8224ef5c,Owner 2388,+91XXXXXXXXXX,,New York,IN,Seller,Generated
f681358e-56eb-4241-a166-e21d0cb01094,Owner 5339,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a8d8298c-0259-4e50-9240-0d259f6ace6a,Owner 7667,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
e9a9519e-8c1b-42e8-bea1-0093d32443f1,Owner 9943,+91XXXXXXXXXX,,London,IN,Seller,Generated
19502aac-5b1a-48d0-a76e-a37a4fc73a54,Owner 2216,+91XXXXXXXXXX,,New York,IN,Seller,Generated
5d20176f-2b95-41cf-a772-5fa7782dd704,Owner 585,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
7c232135-58dd-48b3-bffc-2c540067fe41,Owner 6573,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
63b5124a-1d61-4280-9708-1763dcf820f1,Owner 5491,+91XXXXXXXXXX,,London,IN,Seller,Generated
b9406f05-cf68-46c6-8ea2-92df60726fb7,Owner 7774,+91XXXXXXXXXX,,London,IN,Seller,Generated
07b07269-cdf2-426f-a18f-7144ad125715,Owner 2943,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
ea8c6526-dbb5-4fe4-b61e-73bc8455fd22,Owner 221,+91XXXXXXXXXX,,New York,IN,Seller,Generated
43377853-b7de-42eb-a388-ab2d9621c36d,Owner 9134,+91XXXXXXXXXX,,New York,IN,Seller,Generated
c97ff6fe-c051-41ab-a1ed-5a780dc27919,Owner 9220,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
a891698c-d79f-40f0-84e6-944094f78cf7,Owner 8097,+91XXXXXXXXXX,,London,IN,Seller,Generated
adcdbc2f-6cdc-4194-99e1-3beabd5e1662,Owner 4022,+91XXXXXXXXXX,,London,IN,Seller,Generated
21a1de09-7899-4cc0-b5ee-5607694f0def,Owner 8228,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
92f49ad4-8f8b-4c85-851e-b7a994f60729,Owner 2340,+91XXXXXXXXXX,,London,IN,Seller,Generated
13c84ce2-f0d8-4054-9757-33fb9e7495e6,Owner 7635,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
78106223-4f3e-4de3-bf2f-e96a71a8bd15,Owner 1526,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
9e4afc76-5b13-4a2f-9059-78b4d0fee55e,Owner 4749,+91XXXXXXXXXX,,New York,IN,Seller,Generated
6483a381-f3bc-486e-a301-949256800953,Owner 7867,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
392a5c88-0a45-456b-a3a4-c10241dd0d5a,Owner 3604,+91XXXXXXXXXX,,London,IN,Seller,Generated
019af684-28f7-4f9d-98a6-db99779294be,Owner 9018,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
b61bd7e4-50bc-4210-b19d-69bf08db2f7e,Owner 5376,+91XXXXXXXXXX,,London,IN,Seller,Generated
98607482-9804-48cf-be08-e42fe7d29c7f,Owner 9846,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
90b3141f-0965-4baf-ba88-2967c7ab0ed0,Owner 6668,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
ccd80951-513f-4654-95b7-b96d3afbca16,Owner 1629,+91XXXXXXXXXX,,New York,IN,Seller,Generated
baae2019-df1e-4e76-a4c8-deb4ecb679ab,Owner 4192,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
b8a4e80c-d9ee-45b4-b90a-21aa9d9a50e3,Owner 8947,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
5045028f-8901-4fb4-ac1b-4efae17e7cfc,Owner 1165,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
abbaa4a1-cfd5-4bf6-b6ef-64d6518ea0ed,Owner 763,+91XXXXXXXXXX,,London,IN,Seller,Generated
aba79332-63d6-4821-9774-baba5dded9a9,Owner 1668,+91XXXXXXXXXX,,New York,IN,Seller,Generated
fd35b4a7-7daf-46c1-a33f-ab83c4f5269d,Owner 9118,+91XXXXXXXXXX,,London,IN,Seller,Generated
83e57d54-00ec-49b6-9beb-509a01c211da,Owner 8656,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
635b345e-a582-4215-9d56-54273914ffbb,Owner 6772,+91XXXXXXXXXX,,New York,IN,Seller,Generated
9f5e74c9-f2b7-4454-b836-2fb3bfa4d399,Owner 2466,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
8ca4ad04-1ddf-4907-be02-f7914660e0e6,Owner 5556,+91XXXXXXXXXX,,London,IN,Seller,Generated
d96cb5b7-e9f6-4e29-b171-a3334775ed2b,Owner 3607,+91XXXXXXXXXX,,London,IN,Seller,Generated
bd086e0f-591a-4d08-bd3e-cbc4ce33091e,Owner 6368,+91XXXXXXXXXX,,New York,IN,Seller,Generated
ae427822-580f-464f-b237-300b63ad6c99,Owner 8012,+91XXXXXXXXXX,,New York,IN,Seller,Generated
8910bd8c-5a44-4ab8-ad10-dbf2ec0760da,Owner 6949,+91XXXXXXXXXX,,London,IN,Seller,Generated
96eddcf6-f062-4dbc-bbb1-448e6f01bc32,Owner 6125,+91XXXXXXXXXX,,New York,IN,Seller,Generated
c0102a4c-0874-4f44-8280-576666edc171,Owner 5986,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
84933b3f-fb2c-41ad-b2e4-d8d1dc576247,Owner 4351,+91XXXXXXXXXX,,London,IN,Seller,Generated
a2f807bd-b7a0-4f40-b1b5-fab4c6f42a11,Owner 287,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
2dbbfc9a-4394-4f93-be85-f3ffcc74c210,Owner 675,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
