lead_id,name,phone,email,city,country,type,notes
1daacaf2-a7c4-47e2-9268-cd158b68a266,Owner 5458,+91XXXXXXXXXX,,New York,IN,Seller,Generated
f0829563-f7c0-47f3-a3cb-be86279c9020,Owner 9806,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
5e1b5eb6-56bc-447a-beab-784b86b5649e,Owner 9598,+91XXXXXXXXXX,,London,IN,Seller,Generated
9d3edcc4-512f-442e-a8c7-a6372cf82817,Owner 2173,+91XXXXXXXXXX,,New York,IN,Seller,Generated
f12a4503-2a70-43b9-b8b6-c0bb8344e345,Owner 9040,+91XXXXXXXXXX,,London,IN,Seller,Generated
4df6e3b8-7371-438c-8755-fd1a769430ec,Owner 8856,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
4208ff18-3065-4f91-a205-61c28c210fd9,Owner 1391,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
8171ca09-bdc8-4bdc-9822-b96f26d939b0,Owner 657,+91XXXXXXXXXX,,London,IN,Seller,Generated
be9da18a-cc30-4129-92d6-4927e6eb8231,Owner 1526,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
9bf39816-ff90-4844-a2f5-84d07840f833,Owner 6579,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
05d86266-abd1-46ff-8899-721182662ae8,Owner 7267,+91XXXXXXXXXX,,London,IN,Seller,Generated
e5d136c9-0001-4b57-bce5-b73e4db49217,Owner 4906,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
05242551-76dc-4e84-9b07-7c8e74454a38,Owner 8311,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
c82a363c-29c1-4484-957b-fba2f3f7485b,Owner 2552,+91XXXXXXXXXX,,London,IN,Seller,Generated
6a848c45-7374-4e07-a9fc-eabfc0fb9de4,Owner 1583,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
a5f8c686-57a9-45a6-8861-1cc8573e9c32,Owner 46,+91XXXXXXXXXX,,New York,IN,Seller,Generated
af7e92c1-3e3d-4dae-a7a5-95adc865b492,Owner 5589,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
4a3827f8-c436-4437-aaf7-8ad2e8f7cf29,Owner 5337,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
27c5f165-45fb-4c9c-9128-34bb3938dc5c,Owner 9832,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
d9ba57f2-695e-4cc5-a04b-75d483c5a4ae,Owner 6154,+91XXXXXXXXXX,,London,IN,Seller,Generated
fc5be52e-4cdc-48f1-9514-a8e818902440,Owner 6168,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
4e298217-63b6-4d55-a4fe-58a8588fdf18,Owner 5461,+91XXXXXXXXXX,,New York,IN,Seller,Generated
91edfa58-372c-4ec2-8491-855f4c0e8071,Owner 8142,+91XXXXXXXXXX,,London,IN,Seller,Generated
b9f232e2-f6e2-4f89-9a11-efcad077209b,Owner 78,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
443bd706-def8-485b-8989-8650f8a8df86,Owner 4306,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
5dd362de-2004-4731-9f02-b7b3b0da8cec,Owner 809,+91XXXXXXXXXX,,New York,IN,Seller,Generated
3911e37d-bcc2-433c-9c55-f1efe4174f8c,Owner 3430,+91XXXXXXXXXX,,London,IN,Seller,Generated
0da9f1d3-568a-4119-a119-88cf8627cd5e,Owner 6315,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
6d026be6-788a-4e70-b671-b082f624feb2,Owner 1397,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
e6de71bc-9ed3-4f0a-85c1-95d2979f5565,Owner 4877,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
94bc5a98-0113-4651-9707-5c655ae3947b,Owner 2652,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
3cd9b0da-d5ec-43e7-9d01-fbcfd4ed8a89,Owner 1340,+91XXXXXXXXXX,,New York,IN,Seller,Generated
6b8e5a2f-4db1-41f8-b97f-69e744a8fcd3,Owner 6581,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
63621420-356d-4880-b638-f6a918e9d8a3,Owner 6822,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
9073a6db-9f24-4e9d-a9ee-ea45cc3102f6,Owner 1165,+91XXXXXXXXXX,,New York,IN,Seller,Generated
33721cc7-ec77-4930-affa-25e9a3fcc000,Owner 9244,+91XXXXXXXXXX,,London,IN,Seller,Generated
57f5211a-c16c-48b4-b2e8-6e67dd8ad485,Owner 4501,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
583393d2-b1ca-4bf2-b6d6-ccc94a053aac,Owner 3492,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
5ba97068-8a94-4622-a760-521dda7f5fd8,Owner 2162,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
5dd42cad-4177-45e3-936e-4af1642fdd65,Owner 7506,+91XXXXXXXXXX,,London,IN,Seller,Generated
dde28064-7a5d-49e6-a77f-77c18d974684,Owner 2485,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
b1ac21ad-8bc8-4df1-a10f-8ddf2d8b45ab,Owner 8396,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
9b1ff25d-2472-4834-9b44-b8ef65f46503,Owner 7481,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
37ea6129-3ac4-47ec-8491-80dd737907bf,Owner 162,+91XXXXXXXXXX,,London,IN,Seller,Generated
4d16b916-f025-419d-997d-9fac9c2afab9,Owner 2944,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
b79360c3-4c42-4c6f-818c-a12f8cd4f01a,Owner 1409,+91XXXXXXXXXX,,New York,IN,Seller,Generated
affeae2e-884c-4135-9873-1e3078945329,Owner 185,+91XXXXXXXXXX,,London,IN,Seller,Generated
53a151ec-9bf3-4eda-81ab-3279c1530aef,Owner 2754,+91XXXXXXXXXX,,London,IN,Seller,Generated
99c74e23-8478-4ddf-a257-fb9d86f14d68,Owner 6365,+91XXXXXXXXXX,,London,IN,Seller,Generated
054b08f5-5818-4848-b3e8-4267a55eff7f,Owner 885,+91XXXXXXXXXX,,New York,IN,Seller,Generated
da7425e4-a910-4172-8b60-1c2615d1b40a,Owner 8486,+91XXXXXXXXXX,,New York,IN,Seller,Generated
4609c9c6-5869-40a1-9797-f9319e284fa4,Owner 7707,+91XXXXXXXXXX,,London,IN,Seller,Generated
45e4a1f6-a96e-4e87-8f69-7c5e006172b7,Owner 8652,+91XXXXXXXXXX,,New York,IN,Seller,Generated
302b2d1b-35d2-4917-b9b1-ee130b10a000,Owner 8528,+91XXXXXXXXXX,,New York,IN,Seller,Generated
94df1c51-879d-44e6-98b9-5502903711a1,Owner 327,+91XXXXXXXXXX,,New York,IN,Seller,Generated
711c87d4-b272-437f-ae91-ffd06f70e280,Owner 2842,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
9aafc3c1-c3cf-42b8-83ef-ab75ad2f2e8d,Owner 1854,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
963a0a93-4ef8-4ba4-b7c0-af2d56b6f6eb,Owner 5660,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
9ccc43ab-f939-4c2b-986d-e5ba843c6c6b,Owner 4714,+91XXXXXXXXXX,,New York,IN,Seller,Generated
42561006-ca52-43bf-b55b-527593f0cdbe,Owner 6705,+91XXXXXXXXXX,,London,IN,Seller,Generated
bdc81916-16a1-4172-92be-ad1bbf109afc,Owner 2867,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
00487af5-85a0-40c7-a487-caf5990c7d5d,Owner 1692,+91XXXXXXXXXX,,London,IN,Seller,Generated
78ade3b9-ef49-4359-a234-f8684f21f99e,Owner 1043,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
c47a69be-b9cd-4a9c-ad3a-0dc23eccfe09,Owner 7105,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
1f7669a5-7693-481e-a551-3da3d3e2d873,Owner 1877,+91XXXXXXXXXX,,London,IN,Seller,Generated
bb94222c-735f-4d28-85f5-84224ba550ae,Owner 1101,+91XXXXXXXXXX,,New York,IN,Seller,Generated
fe0431e8-3bc9-4d2f-aa80-780bd244117b,Owner 519,+91XXXXXXXXXX,,New York,IN,Seller,Generated
031e622b-a155-419e-8e43-ebad5a2bea59,Owner 4011,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
1e103501-4f53-4e97-9cc4-71dce8043510,Owner 1280,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
5884ca77-7b8f-48a5-a661-0f9d075d8fa0,Owner 3792,+91XXXXXXXXXX,,Mumbai,IN,Seller,Generated
61d0ff34-2b23-4a02-a298-382812c5755b,Owner 6374,+91XXXXXXXXXX,,Delhi,IN,Seller,Generated
53c557d9-42f8-4758-b08c-4bcc0358d0bf,Owner 1664,+91XXXXXXXXXX,,London,IN,Seller,Generated
dc25cb41-6497-4eab-9131-c8c6533d34ee,Owner 2826,+91XXXXXXXXXX,,London,IN,Seller,Generated
